1284.0,796.0,1236.0,1404.0,592.0
4712.0,7976.0,6844.0,6732.0,5612.0
7512.0,14320.0,8800.0,17636.0,5860.0
11820.0,24012.0,12120.0,25392.0,14696.0
21524.0,27828.0,22224.0,18056.0,13172.0
12300.0,24740.0,22592.0,33720.0,19780.0
5580.0,9356.0,6584.0,10580.0,13132.0
5504.0,10080.0,7888.0,4924.0,7204.0
15852.0,24764.0,18104.0,31548.0,22248.0
23820.0,26648.0,18484.0,28304.0,16916.0
24416.0,38120.0,26904.0,33168.0,15332.0
15392.0,23696.0,14108.0,27440.0,12344.0
1284.0,796.0,1236.0,1404.0,592.0
4712.0,7976.0,6844.0,6732.0,5612.0
7512.0,14320.0,8800.0,17636.0,5860.0
11820.0,24012.0,12120.0,25392.0,14696.0
21524.0,27828.0,22224.0,18056.0,13172.0
12300.0,24740.0,22592.0,33720.0,19780.0
5580.0,9356.0,6584.0,10580.0,13132.0
5504.0,10080.0,7888.0,4924.0,7204.0
15852.0,24764.0,18104.0,31548.0,22248.0
23820.0,26648.0,18484.0,28304.0,16916.0
24416.0,38120.0,26904.0,33168.0,15332.0
15392.0,23696.0,14108.0,27440.0,12344.0
1284.0,796.0,1236.0,1404.0,592.0
4712.0,7976.0,6844.0,6732.0,5612.0
7512.0,14320.0,8800.0,17636.0,5860.0
11820.0,24012.0,12120.0,25392.0,14696.0
21524.0,27828.0,22224.0,18056.0,13172.0
12300.0,24740.0,22592.0,33720.0,19780.0
5580.0,9356.0,6584.0,10580.0,13132.0
5504.0,10080.0,7888.0,4924.0,7204.0
15852.0,24764.0,18104.0,31548.0,22248.0
23820.0,26648.0,18484.0,28304.0,16916.0
24416.0,38120.0,26904.0,33168.0,15332.0
15392.0,23696.0,14108.0,27440.0,12344.0
1284.0,796.0,1236.0,1404.0,592.0
4712.0,7976.0,6844.0,6732.0,5612.0
7512.0,14320.0,8800.0,17636.0,5860.0
11820.0,24012.0,12120.0,25392.0,14696.0
21524.0,27828.0,22224.0,18056.0,13172.0
12300.0,24740.0,22592.0,33720.0,19780.0
5580.0,9356.0,6584.0,10580.0,13132.0
5504.0,10080.0,7888.0,4924.0,7204.0
15852.0,24764.0,18104.0,31548.0,22248.0
23820.0,26648.0,18484.0,28304.0,16916.0
24416.0,38120.0,26904.0,33168.0,15332.0
15392.0,23696.0,14108.0,27440.0,12344.0
