9872.0,10736.0,6752.0,6552.0,2648.0
6004.0,7288.0,4388.0,10080.0,4088.0
9824.0,12792.0,7336.0,13172.0,4356.0
9016.0,12848.0,7852.0,14300.0,5696.0
6948.0,15748.0,12356.0,11140.0,5756.0
6684.0,9100.0,6116.0,9972.0,9444.0
5000.0,6844.0,5164.0,4152.0,4424.0
1848.0,2280.0,2784.0,3552.0,3720.0
8248.0,10864.0,6752.0,11820.0,6872.0
13992.0,17576.0,11440.0,13180.0,9916.0
10588.0,10488.0,8824.0,17000.0,7536.0
9520.0,9808.0,6632.0,8888.0,4808.0
9872.0,10736.0,6752.0,6552.0,2648.0
6004.0,7288.0,4388.0,10080.0,4088.0
9824.0,12792.0,7336.0,13172.0,4356.0
9016.0,12848.0,7852.0,14300.0,5696.0
6948.0,15748.0,12356.0,11140.0,5756.0
6684.0,9100.0,6116.0,9972.0,9444.0
5000.0,6844.0,5164.0,4152.0,4424.0
1848.0,2280.0,2784.0,3552.0,3720.0
8248.0,10864.0,6752.0,11820.0,6872.0
13992.0,17576.0,11440.0,13180.0,9916.0
10588.0,10488.0,8824.0,17000.0,7536.0
9520.0,9808.0,6632.0,8888.0,4808.0
9872.0,10736.0,6752.0,6552.0,2648.0
6004.0,7288.0,4388.0,10080.0,4088.0
9824.0,12792.0,7336.0,13172.0,4356.0
9016.0,12848.0,7852.0,14300.0,5696.0
6948.0,15748.0,12356.0,11140.0,5756.0
6684.0,9100.0,6116.0,9972.0,9444.0
5000.0,6844.0,5164.0,4152.0,4424.0
1848.0,2280.0,2784.0,3552.0,3720.0
8248.0,10864.0,6752.0,11820.0,6872.0
13992.0,17576.0,11440.0,13180.0,9916.0
10588.0,10488.0,8824.0,17000.0,7536.0
9520.0,9808.0,6632.0,8888.0,4808.0
9872.0,10736.0,6752.0,6552.0,2648.0
6004.0,7288.0,4388.0,10080.0,4088.0
9824.0,12792.0,7336.0,13172.0,4356.0
9016.0,12848.0,7852.0,14300.0,5696.0
6948.0,15748.0,12356.0,11140.0,5756.0
6684.0,9100.0,6116.0,9972.0,9444.0
5000.0,6844.0,5164.0,4152.0,4424.0
1848.0,2280.0,2784.0,3552.0,3720.0
8248.0,10864.0,6752.0,11820.0,6872.0
13992.0,17576.0,11440.0,13180.0,9916.0
10588.0,10488.0,8824.0,17000.0,7536.0
9520.0,9808.0,6632.0,8888.0,4808.0
