NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2304416;2018-03-13;2018-03-13;18:06:00;18:32:50;70,667;2633,540;26,833;59,4;57,4;A;2;A2;oplopend;Utrecht Papendorp;Oudenrijn;Amsterdam;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 27];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2301341;2018-03-08;2018-03-08;16:32:00;16:36:53;9,767;2000,000;4,883;54,1;52,1;A;58;A58;oplopend;Tilburg-Reeshof;Bavel;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2304421;2018-03-13;2018-03-13;18:06:00;18:09:57;7,900;2000,000;3,950;3,6;5,6;A;10;A10;aflopend;Brug Over Het Noordhollands Kanaal;Landsmeer;Watergraafsmeer;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2300885;2018-03-08;2018-03-08;7:55:00;7:59:52;9,733;2000,000;4,867;163,7;165,7;A;2;A2;aflopend;De Hogt;Batadorp;Maastricht-Noord;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2304427;2018-03-13;2018-03-13;18:10:00;18:25:53;31,767;2000,000;15,883;15,2;17,2;A;58;A58;aflopend;Oirschot;Best;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2301099;2018-03-08;2018-03-08;8:56:00;9:02:51;13,700;2000,000;6,850;77,4;75,4;A;15;A15;oplopend;Alblasserdam;Papendrecht;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303153;2018-03-13;2018-03-13;6:48:00;6:53:49;11,633;2000,000;5,817;29,1;31,1;A;10;A10;aflopend;Coentunnel;Amsterdam-Hemhavens;Watergraafsmeer;De Nieuwe Meer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303211;2018-03-13;2018-03-13;7:12:00;7:19:54;15,800;2000,000;7,900;57,6;59,6;A;1;A1;aflopend;Stroe;Voorthuizen;Apeldoorn;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303478;2018-03-13;2018-03-13;8:05:00;8:20:59;45,917;2872,784;15,983;47,4;44,4;A;58;A58;oplopend;Tilburg Centrum-West;Tilburg-Reeshof;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2302903;2018-03-12;2018-03-12;17:01:00;18:00:37;286,650;4808,219;59,617;58,3;56,3;A;15;A15;oplopend;Charlois/Rhoon;Vaanplein;Oostvoorne;Ridderkerk;Ongeval (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 17], [Opruimingswerkzaamheden 6], [Eerder(e) ongeval(len) 36];[000], [ACI], [OCL], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2303640;2018-03-13;2018-03-13;8:25:00;8:36:00;36,917;3356,061;11,000;38,7;41,7;A;2;A2;aflopend;Amc Ziekenhuis;Holendrecht;Utrecht;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2301917;2018-03-09;2018-03-09;15:54:00;16:24:51;64,717;2097,785;30,850;159,1;157,1;A;2;A2;oplopend;Batadorp;De Hogt;Eindhoven;Maastricht-Noord;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 31];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303701;2018-03-13;2018-03-13;8:34:00;8:48:58;47,867;3198,218;14,967;11,5;15,5;A;28;A28;aflopend;Maarn;Soesterberg;Amersfoort;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2301478;2018-03-08;2018-03-08;17:15:00;17:26:57;27,850;2330,544;11,950;20,4;17,4;N;325;N325;oplopend;Kronenburg;A325: Kronenburg;Nijmegen;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2301865;2018-03-09;2018-03-09;13:54:00;14:09:50;31,667;2000,000;15,833;75,5;73,5;A;2;A2;oplopend;Everdingen;Everdingen;Utrecht;'s-Hertogenbosch;Defecte vrachtwagen(s);[Defecte vrachtwagen(s) 16];[HBD];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
2303652;2018-03-13;2018-03-13;8:26:00;8:32:02;12,067;2000,000;6,033;74,6;72,6;A;4;A4;oplopend;Pernis;Benelux;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303661;2018-03-13;2018-03-13;8:29:00;8:39:58;21,933;2000,000;10,967;61,5;63,5;A;6;A6;aflopend;Lelystad;Almere-Buiten-Oost;Lelystad;Muiden;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303509;2018-03-13;2018-03-13;8:09:00;8:11:00;4,000;2000,000;2,000;73,0;75,0;A;4;A4;aflopend;Beneluxtunnel;Vlaardingen-Oost;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303392;2018-03-13;2018-03-13;7:54:00;8:10:00;42,000;2625,000;16,000;61,7;63,7;A;2;A2;aflopend;Utrecht-Centrum/Leidsche Rijn;Maarssen;'s-Hertogenbosch;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2301230;2018-03-08;2018-03-08;15:42:00;15:50:49;17,633;2000,000;8,817;59,4;57,4;A;2;A2;oplopend;Leidsche Rijntunnel;Utrecht Papendorp;Amsterdam;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303647;2018-03-13;2018-03-13;8:26:00;8:29:01;9,050;3000,000;3,017;10,0;13,0;A;12;A12;aflopend;Zoetermeer-Centrum;Nootdorp;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2301824;2018-03-09;2018-03-09;9:20:00;9:22:47;5,567;2000,000;2,783;31,7;33,7;A;58;A58;aflopend;De Baars;Moergestel;Breda;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2301488;2018-03-08;2018-03-08;17:18:00;18:09:54;145,750;2808,285;51,900;30,9;27,9;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 52];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2302546;2018-03-12;2018-03-12;8:01:00;8:16:53;56,650;3566,632;15,883;174,1;177,1;A;2;A2;aflopend;Leenderheide/Randweg N2;Leenderheide;Maastricht-Noord;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2301555;2018-03-08;2018-03-08;17:36:00;17:40:56;14,800;3000,000;4,933;84,6;87,6;A;15;A15;aflopend;Sliedrecht-Oost;Sliedrecht-West;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2302700;2018-03-12;2018-03-12;9:29:00;9:37:45;17,500;2000,000;8,750;38,6;40,6;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303305;2018-03-13;2018-03-13;7:39:00;8:13:11;102,167;2988,786;34,183;102,7;104,7;A;59;A59;aflopend;Waspik;Hooipolder;Oss;Zonzeel;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 34];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303070;2018-03-12;2018-03-12;18:16:00;18:26:49;32,450;3000,000;10,817;20,5;17,5;A;4;A4;oplopend;Ringvaart-Aquaduct;Roelofarendsveen;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2300884;2018-03-08;2018-03-08;7:55:00;7:57:55;5,833;2000,000;2,917;56,7;58,7;A;16;A16;aflopend;Markbrug;Zonzeel;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303064;2018-03-12;2018-03-12;18:10:00;18:15:50;11,667;2000,000;5,833;163,9;165,9;A;50;A50;aflopend;Grijsoord;Renkum;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303301;2018-03-13;2018-03-13;7:37:00;8:00:58;60,933;2542,420;23,967;87,2;90,2;A;12;A12;aflopend;Veenendaal-West;Maarsbergen;Arnhem;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 24];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303579;2018-03-13;2018-03-13;8:17:00;8:19:59;8,950;3000,000;2,983;53,8;50,8;A;15;A15;oplopend;Benelux;Heijplaat/Pernis;Oostvoorne;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2304420;2018-03-13;2018-03-13;18:06:00;18:13:54;15,800;2000,000;7,900;9,9;11,9;A;10;A10;aflopend;Watergraafsmeer;Zeeburg;Amstel;Coenplein;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2300871;2018-03-08;2018-03-08;7:52:00;8:00:12;16,400;2000,000;8,200;59,4;57,4;A;2;A2;oplopend;Leidsche Rijntunnel;Utrecht Papendorp;Amsterdam;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2304471;2018-03-13;2018-03-13;18:29:00;18:31:50;5,667;2000,000;2,833;18,3;16,3;A;10;A10;oplopend;Rozenoordbrug;Amsterdam-Rivierenbuurt;Amstel;De Nieuwe Meer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2302886;2018-03-12;2018-03-12;16:55:00;17:00:52;11,733;2000,000;5,867;29,0;27,0;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303239;2018-03-13;2018-03-13;7:20:00;7:25:52;14,600;2488,636;5,867;114,4;117,4;A;1;A1;aflopend;Lochem;Bathmen;Hengelo;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2302718;2018-03-12;2018-03-12;12:21:00;13:11:16;122,717;2441,313;50,267;2,0;4,0;A;27;A27;aflopend;Breda;Sint Annabosch;Gorinchem;Breda;Ongeval op aansluitende weg;[Geen oorzaakcode opgegeven door VWM 0], [Ongeval op aansluitende weg 41], [Eerder ongeval op aansluitende weg 9], [Geen oorzaakcode opgegeven door VWM 0];[000], [N65], [M14], [000];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2303290;2018-03-13;2018-03-13;7:32:00;7:38:56;20,800;3000,000;6,933;119,6;122,6;A;1;A1;aflopend;Markelo;Lochem;Hengelo;Apeldoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2302665;2018-03-12;2018-03-12;8:51:00;9:04:50;27,667;2000,000;13,833;55,4;53,4;A;35;A35;oplopend;Borne-West;Buren;Almelo;Enschede;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303119;2018-03-13;2018-03-13;6:23:00;6:38:49;69,267;4379,347;15,817;33,2;36,2;A;28;A28;aflopend;Nijkerk;Amersfoort-Vathorst;Zwolle;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 16];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2307496;2018-03-19;2018-03-19;18:07:00;18:12:50;11,667;2000,000;5,833;13,5;15,5;A;27;A27;aflopend;Brug Over Het Wilhelminakanaal;Oosterhout-Zuid;Gorinchem;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2306317;2018-03-16;2018-03-16;16:52:00;16:56:50;9,667;2000,000;4,833;78,0;80,0;A;27;A27;aflopend;Rijnsweerd;Lunetten;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2306862;2018-03-19;2018-03-19;7:36:00;7:39:51;7,700;2000,000;3,850;108,1;106,1;A;2;A2;oplopend;Empelbrug;Empel;Utrecht;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2306357;2018-03-16;2018-03-16;17:07:00;17:10:52;7,733;2000,000;3,867;41,4;43,4;A;1;A1;aflopend;Amersfoort-Noord;Bunschoten;Amersfoort;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2307911;2018-03-20;2018-03-20;8:31:00;9:39:49;315,350;4582,466;68,817;85,4;87,4;A;15;A15;aflopend;Hardinxveld-Giessendam;Sliedrecht-Oost;Gorinchem;Ridderkerk;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 18], [Ongeval(len) 27], [Eerder(e) ongeval(len) 23];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2307061;2018-03-19;2018-03-19;8:30:00;8:31:52;3,733;2000,000;1,867;51,4;53,4;A;58;A58;aflopend;Bavel;Tilburg-Reeshof;Breda;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2306957;2018-03-19;2018-03-19;8:00:00;8:07:51;21,467;2734,607;7,850;28,5;24,5;A;12;A12;oplopend;Gouwe-Aquaduct;Gouda;Den Haag;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2305803;2018-03-15;2018-03-15;17:42:00;17:45:52;8,750;2262,931;3,867;51,5;49,5;A;2;A2;oplopend;Breukelen;Maarssen;Amsterdam;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2306888;2018-03-19;2018-03-19;7:41:00;8:51:50;315,833;4458,824;70,833;159,9;157,9;A;50;A50;oplopend;Rijnbrug;Renkum;Oss;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 71];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2305316;2018-03-15;2018-03-15;8:28:00;8:52:51;64,683;2602,951;24,850;10,5;12,5;A;12;A12;aflopend;Zoetermeer-Centrum;Nootdorp;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 25];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2306857;2018-03-19;2018-03-19;7:35:00;7:36:52;3,733;2000,000;1,867;11,7;13,7;N;14;N14;aflopend;Spoortunnel;Wassenaar/Den Haag-Mariahoeve;Leidschendam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2305531;2018-03-15;2018-03-15;15:53:00;15:54:49;3,633;2000,000;1,817;19,1;21,1;A;58;A58;aflopend;Oirschot;Best;Tilburg;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2308546;2018-03-21;2018-03-21;7:06:00;7:09:48;11,400;3000,000;3,800;52,4;55,4;A;1;A1;aflopend;Hoevelaken;Hoevelaken;Apeldoorn;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2303882;2018-03-13;2018-03-13;10:19:00;10:22:47;7,567;2000,000;3,783;2,1;4,1;A;4;A4;aflopend;Badhoevedorp;Amsterdam-Sloten;Den Haag;Amsterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2306355;2018-03-16;2018-03-16;17:04:00;17:06:49;5,633;2000,000;2,817;58,7;60,7;A;12;A12;aflopend;Nieuwegein;Oudenrijn;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2304734;2018-03-14;2018-03-14;9:29:00;9:53:41;65,300;2645,510;24,683;53,0;55,0;A;1;A1;aflopend;Hoevelaken;Hoevelaken;Apeldoorn;Amsterdam;Afremmend verkeer als gevolg van kijkers naar  ongeval(len);[Geen oorzaakcode opgegeven door VWM 3], [Afremmend verkeer als gevolg van kijkers naar  ongeval(len) 22];[000], [YDO];YDO;Afremmend verkeer als gevolg van kijkers naar  ongeval(len);Kijkfile;Ongeval;Ongeval
2305984;2018-03-16;2018-03-16;8:20:00;8:39:35;39,167;2000,000;19,583;113,2;115,2;A;1;A1;aflopend;Bathmen;Deventer-Oost;Hengelo;Apeldoorn;Ongeval(len);[Ongeval(len) 20];[ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
