NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2483773;2019-01-22;2019-01-22;8:41:00;9:12:30;99,883;3170,900;31,500;10,2;8,2;A;76;A76;oplopend;Schinnen;Nuth;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 32];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2488195;2019-01-29;2019-01-29;17:19:00;18:36:38;277,017;3568,270;77,633;11,4;3,4;A;76;A76;oplopend;Schinnen;Nuth;Brussel;Keulen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 78];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2474827;2019-01-07;2019-01-07;17:34:00;17:50:34;48,267;2913,481;16,567;7,4;3,4;A;76;A76;oplopend;Geleen;Spaubeek;Brussel;Keulen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2474533;2019-01-07;2019-01-07;8:17:00;8:27:34;21,133;2000,000;10,567;10,1;8,1;A;76;A76;oplopend;Schinnen;Nuth;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2475645;2019-01-08;2019-01-08;17:13:00;17:19:26;12,867;2000,000;6,433;7,4;5,4;A;76;A76;oplopend;Geleen;Spaubeek;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2474494;2019-01-07;2019-01-07;8:01:00;8:04:34;7,133;2000,000;3,567;7,4;5,4;A;76;A76;oplopend;Geleen;Spaubeek;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2477482;2019-01-11;2019-01-11;17:05:00;17:14:33;24,100;2523,560;9,550;33,6;31,6;A;4;A4;oplopend;Limesaquaduct;Zoeterwoude-Rijndijk;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2477304;2019-01-11;2019-01-11;15:05:00;15:27:31;58,083;2579,571;22,517;34,9;32,9;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 23];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2481253;2019-01-17;2019-01-17;10:46:00;10:51:30;11,000;2000,000;5,500;37,0;39,0;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Ophoogscript;[Ophoogscript 6];[YDP];YDP;Ophoogscript;Werkzaamheden gevonden door WiFi-script;Werkzaamheden;Aanleg en gepland onderhoud
2480032;2019-01-16;2019-01-16;7:31:00;8:59:35;380,933;4300,282;88,583;34,1;32,1;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Ongeval (met opruim/berging);[Geen oorzaakcode opgegeven door VWM 25], [Ongeval(len) 28], [Opruimingswerkzaamheden 18], [Eerder(e) ongeval(len) 17];[000], [ACI], [OCL], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2487282;2019-01-29;2019-01-29;7:09:00;7:17:31;17,033;2000,000;8,517;37,0;39,0;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2487805;2019-01-29;2019-01-29;8:55:00;9:57:37;342,017;5462,071;62,617;33,6;28,6;A;4;A4;oplopend;Limesaquaduct;Zoeterwoude-Rijndijk;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 63];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2487315;2019-01-29;2019-01-29;7:17:00;7:33:43;57,483;3438,684;16,717;33,6;31,6;A;4;A4;oplopend;Limesaquaduct;Zoeterwoude-Rijndijk;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2485908;2019-01-25;2019-01-25;12:42:00;13:58:35;293,400;3831,121;76,583;34,8;32,8;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Defecte vrachtwagen (en files buiten spits zonder oorzaak);[Geen oorzaakcode opgegeven door VWM 1], [Defecte vrachtwagen(s) 15], [Langza(a)m(e) voertuig(en) 1], [Geen oorzaakcode opgegeven door VWM 59];[000], [HBD], [SVH], [000];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2488451;2019-01-30;2019-01-30;7:48:00;8:02:38;43,883;2998,861;14,633;35,1;32,1;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2476041;2019-01-09;2019-01-09;16:23:00;18:28:43;716,183;5696,805;125,717;9,6;7,6;A;76;A76;oplopend;Spaubeek;Schinnen;Geleen;Aken;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 91], [Eerder(e) ongeval(len) 34];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2475615;2019-01-08;2019-01-08;16:55:00;17:00:34;11,133;2000,000;5,567;7,4;5,4;A;76;A76;oplopend;Geleen;Spaubeek;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2475125;2019-01-08;2019-01-08;7:47:00;8:01:33;33,733;2318,442;14,550;8,2;5,2;A;76;A76;oplopend;Spaubeek;Schinnen;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2476975;2019-01-10;2019-01-10;17:47:00;17:56:37;22,883;2379,549;9,617;7,4;4,4;A;76;A76;oplopend;Geleen;Spaubeek;Brussel;Keulen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2483006;2019-01-21;2019-01-21;8:38:00;8:39:38;6,533;4000,000;1,633;8,8;4,8;A;76;A76;oplopend;Spaubeek;Schinnen;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2485009;2019-01-23;2019-01-23;18:14:00;18:47:35;85,167;2535,980;33,583;9,0;7,0;A;76;A76;oplopend;Spaubeek;Schinnen;Geleen;Aken;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 4], [Ongeval(len) 18], [Eerder(e) ongeval(len) 12];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2488048;2019-01-29;2019-01-29;16:23:00;16:34:42;23,400;2000,000;11,700;9,7;7,7;A;76;A76;oplopend;Spaubeek;Schinnen;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2483008;2019-01-21;2019-01-21;8:41:00;9:19:38;106,450;2755,393;38,633;11,5;6,5;A;76;A76;oplopend;Schinnen;Nuth;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 39];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2475103;2019-01-08;2019-01-08;7:41:00;8:13:35;85,867;2635,294;32,583;11,5;8,5;A;76;A76;oplopend;Schinnen;Nuth;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 33];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2476679;2019-01-10;2019-01-10;16:23:00;16:28:33;11,100;2000,000;5,550;11,4;9,4;A;76;A76;oplopend;Schinnen;Nuth;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2476714;2019-01-10;2019-01-10;16:33:00;17:24:39;170,383;3298,806;51,650;11,4;9,4;A;76;A76;oplopend;Schinnen;Nuth;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 52];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2476721;2019-01-10;2019-01-10;16:35:00;16:40:16;10,533;2000,000;5,267;7,0;5,0;A;76;A76;oplopend;Geleen;Spaubeek;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2478649;2019-01-14;2019-01-14;16:14:00;16:15:35;3,167;2000,000;1,583;34,9;32,9;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2479105;2019-01-15;2019-01-15;7:38:00;8:38:39;359,800;5932,399;60,650;34,1;28,1;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 61];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2480285;2019-01-16;2019-01-16;15:17:00;17:07:35;397,633;3595,780;110,583;34,2;31,2;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 111];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2481818;2019-01-17;2019-01-17;18:12:00;18:17:38;22,533;4000,000;5,633;36,8;40,8;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2483367;2019-01-21;2019-01-21;17:12:00;18:16:34;303,967;4707,796;64,567;35,1;33,1;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 65];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2486895;2019-01-28;2019-01-28;16:05:00;16:49:44;174,717;3905,738;44,733;33,2;31,2;A;4;A4;oplopend;Limesaquaduct;Zoeterwoude-Rijndijk;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 45];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2486534;2019-01-28;2019-01-28;7:39:00;7:50:52;83,067;7000,000;11,867;36,8;43,8;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 12];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2486724;2019-01-28;2019-01-28;8:29:00;9:41:37;343,217;4726,417;72,617;35,1;30,1;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 73];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2485018;2019-01-23;2019-01-23;18:57:00;18:57:54;1,800;2000,000;0,900;11,5;9,5;A;76;A76;oplopend;Schinnen;Nuth;Geleen;Aken;Ongeval vrachtwagen (met defecte vrachtwagen);[Geen oorzaakcode opgegeven door VWM 0], [Defecte vrachtwagen(s) 0], [Ongeval met vrachtwagen(s) 0];[000], [HBD], [ACH];ACH;Ongeval met vrachtwagen(s);Ongeval vrachtwagen;Ongeval;Ongeval
2482988;2019-01-21;2019-01-21;8:28:00;8:31:38;7,267;2000,000;3,633;7,4;5,4;A;76;A76;oplopend;Geleen;Spaubeek;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2484605;2019-01-23;2019-01-23;7:32:00;7:59:05;70,250;2593,846;27,083;11,5;9,5;A;76;A76;oplopend;Schinnen;Nuth;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 27];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2485118;2019-01-24;2019-01-24;7:46:00;7:49:44;14,933;4000,000;3,733;8,8;4,8;A;76;A76;oplopend;Spaubeek;Schinnen;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2482329;2019-01-18;2019-01-18;16:58:00;18:50:30;792,783;7046,963;112,500;34,1;32,1;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 113];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2481454;2019-01-17;2019-01-17;16:34:00;16:52:40;55,983;2999,107;18,667;37,0;40,0;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2480780;2019-01-17;2019-01-17;7:18:00;7:26:38;17,267;2000,000;8,633;36,8;38,8;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2479535;2019-01-15;2019-01-15;15:40:00;15:45:32;11,067;2000,000;5,533;34,1;32,1;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2487182;2019-01-28;2019-01-28;18:25:00;18:34:35;22,400;2337,391;9,583;36,1;32,1;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2484872;2019-01-23;2019-01-23;16:30:00;16:46:41;46,067;2761,239;16,683;35,6;32,6;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2487189;2019-01-28;2019-01-28;18:50:00;18:52:35;5,167;2000,000;2,583;36,0;34,0;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2484169;2019-01-22;2019-01-22;16:11:00;16:20:42;43,767;4512,028;9,700;35,6;31,6;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2488760;2019-01-31;2019-01-31;6:35:00;6:47:39;30,350;2399,210;12,650;37,0;39,0;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2479141;2019-01-15;2019-01-15;7:46:00;8:08:39;67,950;3000,000;22,650;10,4;13,4;A;76;A76;aflopend;Nuth;Schinnen;Aken;Geleen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 23];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2483199;2019-01-21;2019-01-21;15:52:00;15:59:33;22,233;2944,812;7,550;11,4;7,4;A;76;A76;oplopend;Schinnen;Nuth;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2486332;2019-01-27;2019-01-27;15:36:00;15:45:13;18,433;2000,000;9,217;9,0;7,0;A;76;A76;oplopend;Spaubeek;Schinnen;Geleen;Aken;Spoedreparatie;[Geen oorzaakcode opgegeven door VWM 1], [Spoedreparatie 9], [Geen oorzaakcode opgegeven door VWM 0];[000], [N32], [000];N32;Spoedreparatie;Spoedreparatie;Spoedreparatie;Ongepland onderhoud
2483962;2019-01-22;2019-01-22;15:21:00;20:14:02;2484,350;8478,046;293,033;7,4;5,4;A;76;A76;oplopend;Geleen;Spaubeek;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 293];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2485731;2019-01-24;2019-01-24;18:03:00;18:25:40;66,183;2919,853;22,667;11,4;9,4;A;76;A76;oplopend;Schinnen;Nuth;Geleen;Aken;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 23];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2489402;2019-01-31;2019-01-31;16:07:00;16:59:28;155,117;2956,480;52,467;46,5;44,5;A;15;A15;oplopend;Botlektunnel;Botlekbrug;Oostvoorne;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 52];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2488570;2019-01-30;2019-01-30;15:54:00;15:56:36;5,200;2000,000;2,600;46,5;44,5;A;15;A15;oplopend;Botlektunnel;Botlekbrug;Oostvoorne;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2479543;2019-01-15;2019-01-15;15:48:00;15:55:35;23,267;3068,132;7,583;34,9;32,9;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2480421;2019-01-16;2019-01-16;16:39:00;17:17:37;221,800;5743,634;38,617;35,1;32,1;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 39];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2480735;2019-01-17;2019-01-17;6:36:00;6:52:32;33,067;2000,000;16,533;37,0;39,0;A;4;A4;aflopend;Leidschendam;Zoeterwoude-Dorp;Den Haag;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2477583;2019-01-11;2019-01-11;17:53:00;18:03:30;21,000;2000,000;10,500;35,1;33,1;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2483514;2019-01-21;2019-01-21;18:16:00;18:41:31;52,983;2076,421;25,517;34,2;32,2;A;4;A4;oplopend;Zoeterwoude-Rijndijk;Zoeterwoude-Dorp;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 26];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
