NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
2498055;2019-02-14;2019-02-14;17:37:00;17:39:38;5,267;2000,000;2,633;24,4;22,4;A;7;A7;oplopend;Purmerend-Noord;Avenhorn;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497687;2019-02-14;2019-02-14;16:04:00;18:19:33;494,133;3645,395;135,550;142,2;144,2;A;50;A50;aflopend;Ewijk;Bankhoef;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 136];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2498042;2019-02-14;2019-02-14;17:34:00;17:52:36;37,200;2000,000;18,600;95,7;97,7;A;50;A50;aflopend;Industrieterrein Ekkersrijt;Ekkersweijer;Oss;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 19];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497831;2019-02-14;2019-02-14;16:45:00;17:59:36;536,317;7189,232;74,600;47,5;51,5;A;12;A12;aflopend;Harmelen;Woerden;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 75];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2496251;2019-02-12;2019-02-12;8:43:00;9:13:26;122,633;4029,573;30,433;69,0;67,0;A;27;A27;oplopend;Houten;Lunetten;Gorinchem;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 30];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2498067;2019-02-14;2019-02-14;17:40:00;17:53:37;37,867;2780,906;13,617;91,3;94,3;A;15;A15;aflopend;Gorinchem;Hardinxveld-Giessendam;Gorinchem;Ridderkerk;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497966;2019-02-14;2019-02-14;17:19:00;17:21:36;5,200;2000,000;2,600;22,6;20,6;A;7;A7;oplopend;Purmerend-Noord;Avenhorn;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 3];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497791;2019-02-14;2019-02-14;16:36:00;16:39:35;7,167;2000,000;3,583;25,1;27,1;N;325;N325;aflopend;Andrej Sacharovbrug;Huissen;Arnhem Velperbroek;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2495283;2019-02-11;2019-02-11;7:49:00;7:56:09;14,300;2000,000;7,150;20,4;18,4;N;325;N325;oplopend;Kronenburg;A325: Kronenburg;Nijmegen;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497850;2019-02-14;2019-02-14;16:54:00;17:56:35;352,300;5629,294;62,583;48,7;50,7;A;27;A27;aflopend;Lexmond;Noordeloos;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 63];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497526;2019-02-14;2019-02-14;8:54:00;9:08:30;34,083;2350,575;14,500;53,4;57,4;A;58;A58;aflopend;Bavel;Tilburg-Reeshof;Breda;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2498019;2019-02-14;2019-02-14;17:25:00;17:47:44;45,467;2000,000;22,733;61,4;63,4;A;2;A2;aflopend;Leidsche Rijntunnel;Utrecht-Centrum/Leidsche Rijn;'s-Hertogenbosch;Amsterdam;Eerder pechgeval;[Geen oorzaakcode opgegeven door VWM 5], [Eerder pechgeval 18];[000], [M13];M13;Eerder pechgeval;Defect voertuig;Incident (gestrand voertuig);Incident
2497569;2019-02-14;2019-02-14;9:33:00;9:41:02;22,617;2815,353;8,033;48,3;46,3;A;20;A20;oplopend;Moordrecht;Gouwe;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2498091;2019-02-14;2019-02-14;17:49:00;18:08:35;49,383;2521,702;19,583;110,2;114,2;A;2;A2;aflopend;Empelbrug;Kerkdriel;Luik;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 20];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497805;2019-02-14;2019-02-14;16:39:00;16:42:35;7,167;2000,000;3,583;82,7;84,7;A;27;A27;aflopend;Utrecht-Noord;De Bilt;Almere;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497912;2019-02-14;2019-02-14;17:07:00;17:20:35;54,083;3981,595;13,583;110,2;112,2;A;2;A2;aflopend;Empelbrug;Kerkdriel;Luik;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 14];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497937;2019-02-14;2019-02-14;17:10:00;17:14:36;9,200;2000,000;4,600;25,2;23,2;A;7;A7;oplopend;Purmerend-Noord;Avenhorn;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497665;2019-02-14;2019-02-14;15:53:00;16:24:33;89,150;2825,674;31,550;50,9;48,9;A;2;A2;oplopend;Breukelen;Maarssen;Amsterdam;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 32];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497884;2019-02-14;2019-02-14;17:00:00;18:34:19;583,683;6188,549;94,317;129,6;136,6;A;15;A15;aflopend;Tiel;Tiel-West;Nijmegen;Gorinchem;Defect(e) voertuig(en);[Defect(e) voertuig(en) 2], [Eerder pechgeval 93];[BKD], [M13];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2497260;2019-02-13;2019-02-13;18:03:00;18:18:27;39,717;2570,658;15,450;55,0;59,0;A;12;A12;aflopend;Oudenrijn;De Meern;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497967;2019-02-14;2019-02-14;17:19:00;17:24:36;15,200;2714,286;5,600;29,9;27,9;A;7;A7;oplopend;Avenhorn;Hoorn;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497746;2019-02-14;2019-02-14;16:22:00;17:15:35;306,617;5722,240;53,583;49,4;51,4;A;12;A12;aflopend;Harmelen;Woerden;Utrecht;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 54];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497960;2019-02-14;2019-02-14;17:18:00;18:10:34;199,733;3799,620;52,567;47,8;50,8;A;4;A4;aflopend;Rijswijk-Centrum;Ypenburg;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 53];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497590;2019-02-14;2019-02-14;10:06:00;11:17:40;357,550;4989,070;71,667;42,6;39,6;A;12;A12;oplopend;Nieuwerbrug;Woerden;Den Haag;Utrecht;Ongeval (met opruim/berging en files buiten spits zonder oorzaak);[Geen oorzaakcode opgegeven door VWM 36], [Ongeval(len) 11], [Opruimingswerkzaamheden 24], [Eerder(e) ongeval(len) 1], [Geen oorzaakcode opgegeven door VWM 0];[000], [ACI], [OCL], [ACA], [000];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2498117;2019-02-14;2019-02-14;17:51:00;17:51:37;1,850;3000,000;0,617;31,0;28,0;A;4;A4;oplopend;Limesaquaduct;Zoeterwoude-Rijndijk;Amsterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497796;2019-02-14;2019-02-14;16:39:00;16:39:35;1,167;2000,000;0,583;55,6;57,6;A;4;A4;aflopend;Gaag-Aquaduct;Den Hoorn;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2498077;2019-02-14;2019-02-14;17:44:00;17:52:36;17,200;2000,000;8,600;83,9;81,9;A;27;A27;oplopend;De Bilt;Utrecht-Noord;Breda;Almere;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497697;2019-02-14;2019-02-14;16:04:00;16:42:35;81,150;2103,240;38,583;93,1;91,1;A;2;A2;oplopend;Martinus Nijhoffbrug;Zaltbommel;Utrecht;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 39];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497849;2019-02-14;2019-02-14;16:54:00;16:55:35;6,333;4000,000;1,583;31,6;27,6;A;20;A20;oplopend;Rotterdam-Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497559;2019-02-14;2019-02-14;9:22:00;9:30:29;25,450;3000,000;8,483;25,9;28,9;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Defect(e) voertuig(en);[Geen oorzaakcode opgegeven door VWM 1], [Defect(e) voertuig(en) 7];[000], [BKD];BKD;Defect(e) voertuig(en);Defect voertuig;Incident (gestrand voertuig);Incident
2497915;2019-02-14;2019-02-14;17:07:00;17:12:35;11,167;2000,000;5,583;235,9;237,9;A;4;A4;aflopend;Bergen Op Zoom-Zuid;Bergen Op Zoom;Antwerpen;Dinteloord;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497881;2019-02-14;2019-02-14;16:58:00;17:04:35;13,167;2000,000;6,583;86,3;84,3;A;27;A27;oplopend;Utrecht-Noord;Bilthoven;Utrecht;Almere;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 7];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497658;2019-02-14;2019-02-14;15:47:00;16:09:31;46,017;2043,671;22,517;13,8;11,8;N;14;N14;oplopend;Vliettunnel;Leidschendam;Den Haag;Leidschendam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 23];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497643;2019-02-14;2019-02-14;15:32:00;15:36:29;8,967;2000,000;4,483;84,8;82,8;A;15;A15;oplopend;Sliedrecht-West;Sliedrecht-Oost;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497944;2019-02-14;2019-02-14;17:13:00;17:18:35;11,167;2000,000;5,583;11,4;9,4;A;28;A28;oplopend;Den Dolder;Soesterberg;Utrecht;Amersfoort;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497842;2019-02-14;2019-02-14;16:52:00;18:04:50;191,533;2629,748;72,833;118,3;122,3;A;58;A58;aflopend;Kreekrakbrug;Markiezaat;Vlissingen;Bergen op Zoom;Ongeval op aansluitende weg;[Ongeval op aansluitende weg 5], [Eerder ongeval op aansluitende weg 68];[N65], [M14];N65;Ongeval op aansluitende weg;Ongeval elders;Ongeval;Ongeval
2497550;2019-02-14;2019-02-14;9:10:00;9:23:28;35,450;2632,426;13,467;49,7;52,7;A;9;A9;aflopend;Wijkertunnel;Velsen;Alkmaar;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497975;2019-02-14;2019-02-14;17:19:00;18:07:33;168,950;3479,918;48,550;18,4;16,4;A;7;A7;oplopend;Purmerend-Noord;Avenhorn;Zaanstad;Hoorn;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 49];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2495409;2019-02-11;2019-02-11;8:40:00;8:41:32;3,067;2000,000;1,533;34,5;36,5;A;67;A67;aflopend;Someren;Geldrop;Venlo;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497976;2019-02-14;2019-02-14;17:19:00;17:58:37;177,300;4475,389;39,617;11,3;9,3;A;10;A10;oplopend;Zeeburg;Watergraafsmeer;Coenplein;Amstel;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 40];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497630;2019-02-14;2019-02-14;15:18:00;15:35:29;62,500;3574,833;17,483;50,2;53,2;A;27;A27;aflopend;Everdingen;Lexmond;Utrecht;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497763;2019-02-14;2019-02-14;16:29:00;16:29:33;1,100;2000,000;0,550;57,3;55,3;A;4;A4;oplopend;Gaag-Aquaduct;Delft;Den Haag;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2496238;2019-02-12;2019-02-12;8:41:00;9:03:29;50,967;2266,864;22,483;54,9;56,9;A;58;A58;aflopend;Ulvenhout;Sint Annabosch;Breda;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 22];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497883;2019-02-14;2019-02-14;17:00:00;17:01:35;3,167;2000,000;1,583;76,9;74,9;A;15;A15;oplopend;Alblasserdam;Papendrecht;Ridderkerk;Gorinchem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 2];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497678;2019-02-14;2019-02-14;16:03:00;16:46:34;142,267;3265,494;43,567;18,5;14,5;A;13;A13;oplopend;Overschie;Kleinpolderplein;Rijswijk;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 44];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497845;2019-02-14;2019-02-14;16:53:00;17:35:38;139,233;3265,833;42,633;59,4;57,4;A;2;A2;oplopend;Utrecht Papendorp;Oudenrijn;Amsterdam;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 43];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2495400;2019-02-11;2019-02-11;8:39:00;8:58:33;64,200;3283,888;19,550;111,5;115,5;A;28;A28;aflopend;Lankhorst;Staphorst;Hoogeveen;Zwolle;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 1], [Ongeval(len) 4], [Eerder(e) ongeval(len) 15];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
2497879;2019-02-14;2019-02-14;16:57:00;17:04:35;15,167;2000,000;7,583;59,4;57,4;A;2;A2;oplopend;Leidsche Rijntunnel;Utrecht Papendorp;Amsterdam;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 8];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497834;2019-02-14;2019-02-14;16:46:00;16:49:35;7,167;2000,000;3,583;82,7;84,7;A;27;A27;aflopend;Utrecht-Noord;De Bilt;Almere;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497869;2019-02-14;2019-02-14;16:57:00;17:20:35;70,833;3003,534;23,583;105,2;102,2;A;12;A12;oplopend;Veenendaal;Maanderbroek;Utrecht;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 24];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2495402;2019-02-11;2019-02-11;8:39:00;8:48:32;19,067;2000,000;9,533;47,5;49,5;A;2;A2;aflopend;Breukelen;Vinkeveen;Utrecht;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497871;2019-02-14;2019-02-14;16:57:00;17:05:35;17,167;2000,000;8,583;112,0;110,0;A;12;A12;oplopend;Wageningen;Oosterbeek;Utrecht;Arnhem;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2496630;2019-02-12;2019-02-12;17:36:00;17:46:33;26,650;2526,066;10,550;19,5;16,5;A;58;A58;oplopend;Best;Oirschot;Eindhoven;Tilburg;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 11];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497841;2019-02-14;2019-02-14;16:51:00;16:54:35;7,167;2000,000;3,583;82,7;84,7;A;27;A27;aflopend;Utrecht-Noord;De Bilt;Almere;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 4];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2496493;2019-02-12;2019-02-12;16:34:00;16:39:33;11,100;2000,000;5,550;142,2;144,2;A;50;A50;aflopend;Ewijk;Bankhoef;Arnhem;Oss;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 6];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2496617;2019-02-12;2019-02-12;17:36:00;17:48:33;33,650;2681,275;12,550;71,1;68,1;A;2;A2;oplopend;Jan Blankenbrug;Vianen;Utrecht;'s-Hertogenbosch;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 13];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497896;2019-02-14;2019-02-14;17:03:00;17:22:35;69,933;3571,064;19,583;48,1;45,1;A;58;A58;oplopend;Tilburg-Reeshof;Bavel;Tilburg;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 20];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497523;2019-02-14;2019-02-14;8:54:00;9:11:29;54,567;3121,068;17,483;41,0;46,0;A;9;A9;aflopend;Haarlem-Zuid;Raasdorp;Alkmaar;Amstelveen;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497934;2019-02-14;2019-02-14;17:10:00;17:33:37;47,233;2000,000;23,617;30,5;28,5;A;10;A10;oplopend;Coentunnel;Coenplein;De Nieuwe Meer;Watergraafsmeer;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 24];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497769;2019-02-14;2019-02-14;16:29:00;17:45:38;153,267;2000,000;76,633;17,4;19,4;A;16;A16;aflopend;Rotterdam-Prins Alexander;Terbregseplein;Breda;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 77];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2497929;2019-02-14;2019-02-14;17:10:00;17:14:36;9,200;2000,000;4,600;100,6;102,6;A;58;A58;aflopend;Bergen Op Zoom-Centrum;Heerle;Vlissingen;Eindhoven;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 5];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
2496159;2019-02-12;2019-02-12;8:19:00;9:03:29;176,783;3974,148;44,483;49,0;51,0;A;4;A4;aflopend;Rijswijk-Centrum;Ypenburg;Rotterdam;Den Haag;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 44];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
