19412.0,27396.0,13024.0,22724.0,5828.0
14584.0,25072.0,16588.0,26040.0,9576.0
22300.0,32920.0,24048.0,34076.0,18956.0
18976.0,31040.0,25832.0,27796.0,15732.0
20612.0,36536.0,29944.0,19928.0,16144.0
24280.0,32272.0,23556.0,44160.0,24600.0
13980.0,16088.0,11500.0,16012.0,12612.0
5388.0,9972.0,7668.0,9376.0,9072.0
17268.0,24204.0,15792.0,25528.0,21364.0
26396.0,39996.0,20836.0,30984.0,20900.0
28328.0,34644.0,33884.0,38852.0,16772.0
18300.0,26516.0,16820.0,19264.0,11196.0
19412.0,27396.0,13024.0,22724.0,5828.0
14584.0,25072.0,16588.0,26040.0,9576.0
22300.0,32920.0,24048.0,34076.0,18956.0
18976.0,31040.0,25832.0,27796.0,15732.0
20612.0,36536.0,29944.0,19928.0,16144.0
24280.0,32272.0,23556.0,44160.0,24600.0
13980.0,16088.0,11500.0,16012.0,12612.0
5388.0,9972.0,7668.0,9376.0,9072.0
17268.0,24204.0,15792.0,25528.0,21364.0
26396.0,39996.0,20836.0,30984.0,20900.0
28328.0,34644.0,33884.0,38852.0,16772.0
18300.0,26516.0,16820.0,19264.0,11196.0
19412.0,27396.0,13024.0,22724.0,5828.0
14584.0,25072.0,16588.0,26040.0,9576.0
22300.0,32920.0,24048.0,34076.0,18956.0
18976.0,31040.0,25832.0,27796.0,15732.0
20612.0,36536.0,29944.0,19928.0,16144.0
24280.0,32272.0,23556.0,44160.0,24600.0
13980.0,16088.0,11500.0,16012.0,12612.0
5388.0,9972.0,7668.0,9376.0,9072.0
17268.0,24204.0,15792.0,25528.0,21364.0
26396.0,39996.0,20836.0,30984.0,20900.0
28328.0,34644.0,33884.0,38852.0,16772.0
18300.0,26516.0,16820.0,19264.0,11196.0
19412.0,27396.0,13024.0,22724.0,5828.0
14584.0,25072.0,16588.0,26040.0,9576.0
22300.0,32920.0,24048.0,34076.0,18956.0
18976.0,31040.0,25832.0,27796.0,15732.0
20612.0,36536.0,29944.0,19928.0,16144.0
24280.0,32272.0,23556.0,44160.0,24600.0
13980.0,16088.0,11500.0,16012.0,12612.0
5388.0,9972.0,7668.0,9376.0,9072.0
17268.0,24204.0,15792.0,25528.0,21364.0
26396.0,39996.0,20836.0,30984.0,20900.0
28328.0,34644.0,33884.0,38852.0,16772.0
18300.0,26516.0,16820.0,19264.0,11196.0
